,category,over_represented_pvalue,under_represented_pvalue,numDEInCat,numInCat,term,ontology,foreground_genes
35,GO:0000070,5.88905658671131e-06,0.999999443518464,8,143,mitotic sister chromatid segregation,BP,KIFC1;NCAPG;CENPF;ESPL1;NUSAP1;BUB1B;BUB1;UBE2C
13822,GO:0051304,1.02309307298504e-05,0.999999369887577,6,75,chromosome separation,BP,CENPF;TOP2A;ESPL1;BUB1B;BUB1;UBE2C
3586,GO:0007059,1.12474132661787e-05,0.999998222792825,11,328,chromosome segregation,BP,KIFC1;BIRC5;NCAPG;CENPF;TOP2A;ESPL1;NUSAP1;MKI67;BUB1B;BUB1;UBE2C
7138,GO:0030071,1.56396075427401e-05,0.999999294946411,5,48,regulation of mitotic metaphase/anaphase transition,BP,CENPF;ESPL1;BUB1B;BUB1;UBE2C
19140,GO:1902099,1.56396075427401e-05,0.999999294946411,5,48,regulation of metaphase/anaphase transition of cell cycle,BP,CENPF;ESPL1;BUB1B;BUB1;UBE2C
18044,GO:0098813,1.63386347379404e-05,0.999997590160374,10,279,nuclear chromosome segregation,BP,KIFC1;BIRC5;NCAPG;CENPF;TOP2A;ESPL1;NUSAP1;BUB1B;BUB1;UBE2C
3600,GO:0007091,2.17003964392817e-05,0.999998947845907,5,51,metaphase/anaphase transition of mitotic cell cycle,BP,CENPF;ESPL1;BUB1B;BUB1;UBE2C
11743,GO:0044784,2.17003964392817e-05,0.999998947845907,5,51,metaphase/anaphase transition of cell cycle,BP,CENPF;ESPL1;BUB1B;BUB1;UBE2C
5085,GO:0010965,2.33714229870933e-05,0.999998847574521,5,52,regulation of mitotic sister chromatid separation,BP,CENPF;ESPL1;BUB1B;BUB1;UBE2C
17010,GO:0072686,2.57334049216426e-05,0.99999812009804,6,85,mitotic spindle,CC,KIFC1;ASPM;TPX2;ESPL1;NUSAP1;CDK1
13824,GO:0051306,2.78523880408471e-05,0.999998571604571,5,54,mitotic sister chromatid separation,BP,CENPF;ESPL1;BUB1B;BUB1;UBE2C
20796,GO:1905818,3.09035708122361e-05,0.999998378206651,5,55,regulation of chromosome separation,BP,CENPF;ESPL1;BUB1B;BUB1;UBE2C
14181,GO:0051983,3.3637270115604e-05,0.999997415130876,6,90,regulation of chromosome segregation,BP,CENPF;ESPL1;MKI67;BUB1B;BUB1;UBE2C
3748,GO:0007399,3.36875068440122e-05,0.999987877165009,30,2088,nervous system development,BP,USH1C;CLDN11;ASPM;DCX;CPNE6;MAG;SEPT4;CENPF;PLP1;PACSIN1;MYRF;GFAP;HAPLN2;MOG;SFRP2;DAAM2;CRB2;NKX6-2;S100A1;KLK6;MOBP;CDK1;EMX2;MAL;SOX11;S1PR5;CNTN2;MBP;LPAR1;ZNF536
2782,GO:0005819,3.4364536581843e-05,0.999994454540505,10,304,spindle,CC,KIFC1;ASPM;TPX2;BIRC5;CENPF;HSPA2;ESPL1;NUSAP1;BUB1B;CDK1
13462,GO:0050768,4.49976971185124e-05,0.999993364600809,9,245,negative regulation of neurogenesis,BP,ASPM;MAG;GFAP;DAAM2;NKX6-2;SOX11;CNTN2;LPAR1;ZNF536
12125,GO:0045685,4.53707218726609e-05,0.999997402601865,5,61,regulation of glial cell differentiation,BP,MAG;DAAM2;NKX6-2;CDK1;CNTN2
291,GO:0000793,4.57228966198591e-05,0.999994188094993,8,194,condensed chromosome,CC,BIRC5;NCAPG;CENPF;HSPA2;TOP2A;MKI67;BUB1B;BUB1
14164,GO:0051960,5.78577366127078e-05,0.999984839860515,16,765,regulation of nervous system development,BP,ASPM;CPNE6;MAG;PACSIN1;MYRF;GFAP;SFRP2;DAAM2;NKX6-2;KLK6;CDK1;SOX11;S1PR5;CNTN2;LPAR1;ZNF536
8815,GO:0033047,5.84040306872443e-05,0.999996472186594,5,61,regulation of mitotic sister chromatid segregation,BP,CENPF;ESPL1;BUB1B;BUB1;UBE2C
7262,GO:0030261,5.84926072981946e-05,0.999997931975208,4,27,chromosome condensation,BP,NCAPG;TOP2A;NUSAP1;CDK1
13461,GO:0050767,6.33285906986208e-05,0.999984058044842,15,687,regulation of neurogenesis,BP,ASPM;CPNE6;MAG;PACSIN1;GFAP;SFRP2;DAAM2;NKX6-2;KLK6;CDK1;SOX11;S1PR5;CNTN2;LPAR1;ZNF536
3598,GO:0007088,6.72655847849232e-05,0.999992479946388,7,151,regulation of mitotic nuclear division,BP,CENPF;ESPL1;NUSAP1;MKI67;BUB1B;BUB1;UBE2C
14165,GO:0051961,7.93076024699232e-05,0.999987382746886,9,264,negative regulation of nervous system development,BP,ASPM;MAG;GFAP;DAAM2;NKX6-2;SOX11;CNTN2;LPAR1;ZNF536
343,GO:0000940,7.97657389067195e-05,0.999998699395473,3,13,condensed chromosome outer kinetochore,CC,CENPF;BUB1B;BUB1
8813,GO:0033045,0.000108313361356877,0.999992485113986,5,70,regulation of sister chromatid segregation,BP,CENPF;ESPL1;BUB1B;BUB1;UBE2C
8814,GO:0033046,0.000110591665689848,0.99999525036011,4,37,negative regulation of sister chromatid segregation,BP,CENPF;ESPL1;BUB1B;BUB1
14183,GO:0051985,0.000110591665689848,0.99999525036011,4,37,negative regulation of chromosome segregation,BP,CENPF;ESPL1;BUB1B;BUB1
4898,GO:0010721,0.000111688989510028,0.999981388074041,9,277,negative regulation of cell development,BP,ASPM;MAG;GFAP;DAAM2;NKX6-2;SOX11;CNTN2;LPAR1;ZNF536
11736,GO:0044772,0.00011724257333069,0.999973829764433,12,515,mitotic cell cycle phase transition,BP,USH1C;MCM10;TPX2;FOXM1;CENPF;ESPL1;DTL;BUB1B;BUB1;CDK1;RRM2;UBE2C
14065,GO:0051783,0.000142898066939766,0.999981897603345,7,171,regulation of nuclear division,BP,CENPF;ESPL1;NUSAP1;MKI67;BUB1B;BUB1;UBE2C
11734,GO:0044770,0.000198800595248989,0.99995295714871,12,545,cell cycle phase transition,BP,USH1C;MCM10;TPX2;FOXM1;CENPF;ESPL1;DTL;BUB1B;BUB1;CDK1;RRM2;UBE2C
19420,GO:1902850,0.000205977196877525,0.999977698266268,6,125,microtubule cytoskeleton organization involved in mitosis,BP,KIFC1;TPX2;BIRC5;MYBL2;ESPL1;NUSAP1
3580,GO:0007049,0.000217245583527746,0.999919889818054,24,1708,cell cycle,BP,USH1C;KIFC1;MCM10;ASPM;TPX2;BIRC5;MYBL2;SEPT4;NCAPG;FOXM1;CENPF;PACSIN1;HSPA2;TOP2A;ESPL1;NUSAP1;DTL;MKI67;BUB1B;PBK;BUB1;CDK1;RRM2;UBE2C
14052,GO:0051754,0.000234962992251226,0.999999027029322,2,4,meiotic sister chromatid cohesion, centromeric,BP,BUB1B;BUB1
8930,GO:0033269,0.000239152656076238,0.999999000818607,2,4,internode region of axon,CC,ERMN;MBP
14646,GO:0060284,0.000252409034736188,0.999927604225558,15,782,regulation of cell development,BP,ASPM;CPNE6;MAG;PACSIN1;GFAP;SFRP2;DAAM2;NKX6-2;KLK6;CDK1;SOX11;S1PR5;CNTN2;LPAR1;ZNF536
13777,GO:0051246,0.000305051176851651,0.999874142673478,30,2450,regulation of protein metabolic process,BP,CRLF1;HHATL;FGFR3;TPX2;BIRC5;SNTA1;SEPT4;FOXM1;FGF1;FBXO2;NECAB1;HSPA2;GFAP;PPP1R1B;APLNR;PDGFRA;ENPP2;DTL;SFRP2;CRB2;CNDP1;PI16;PPP1R14A;PBK;CDK1;UBE2C;CNTN2;MBP;LPAR1;FXYD1
18482,GO:0140013,0.000323261284544609,0.999961789979821,6,143,meiotic nuclear division,BP,ASPM;HSPA2;TOP2A;ESPL1;BUB1B;BUB1
13831,GO:0051321,0.00034327845605142,0.999949581132109,7,202,meiotic cell cycle,BP,ASPM;HSPA2;TOP2A;ESPL1;BUB1B;BUB1;CDK1
17011,GO:0072687,0.000438582259303501,0.999997110723692,2,5,meiotic spindle,CC,ASPM;HSPA2
36,GO:0000075,0.000449196055364304,0.999930933249648,7,211,cell cycle checkpoint,BP,CENPF;TOP2A;DTL;BUB1B;BUB1;CDK1;SOX11
12113,GO:0045664,0.000460671962911522,0.999880175876636,12,566,regulation of neuron differentiation,BP,ASPM;CPNE6;MAG;PACSIN1;GFAP;SFRP2;KLK6;SOX11;S1PR5;CNTN2;LPAR1;ZNF536
19528,GO:1903046,0.000528713535629462,0.999931274031016,6,156,meiotic cell cycle process,BP,ASPM;HSPA2;TOP2A;ESPL1;BUB1B;BUB1
13735,GO:0051177,0.000530591287101771,0.999995812453472,2,6,meiotic sister chromatid cohesion,BP,BUB1B;BUB1
278,GO:0000779,0.000631415403208766,0.999934716849401,5,107,condensed chromosome, centromeric region,CC,BIRC5;NCAPG;CENPF;BUB1B;BUB1
3732,GO:0007346,0.000638583146771243,0.999827452299506,12,612,regulation of mitotic cell cycle,BP,TPX2;BIRC5;CENPF;TOP2A;ESPL1;NUSAP1;DTL;MKI67;BUB1B;BUB1;CDK1;UBE2C
19103,GO:1901992,0.000642966487964212,0.999954773526036,4,61,positive regulation of mitotic cell cycle phase transition,BP,ESPL1;DTL;CDK1;UBE2C
14041,GO:0051726,0.000657639511786675,0.999776903957442,17,1088,regulation of cell cycle,BP,ASPM;TPX2;BIRC5;MYBL2;FOXM1;CENPF;TOP2A;ESPL1;NUSAP1;DTL;MKI67;BUB1B;BUB1;CDK1;RRM2;UBE2C;SOX11
21157,GO:2000026,0.000689368375993689,0.999727943390068,23,1706,regulation of multicellular organismal development,BP,ASPM;CPNE6;MAG;FGF1;CENPF;PACSIN1;MYRF;GFAP;APLNR;ENPP2;SFRP2;DAAM2;CRB2;NKX6-2;S100A1;KLK6;CDK1;SOX11;S1PR5;CNTN2;MBP;LPAR1;ZNF536
5470,GO:0015630,0.000727840506679356,0.999750780791328,17,1069,microtubule cytoskeleton,CC,KIFC1;ASPM;DCX;TPX2;BIRC5;SEPT4;CENPF;HSPA2;TOP2A;ESPL1;NUSAP1;DTL;AK5;BUB1B;KIF6;CDK1;DNAH17
11884,GO:0045144,0.000734747778250854,0.999992780408703,2,7,meiotic sister chromatid segregation,BP,BUB1B;BUB1
13764,GO:0051225,0.000739728105657153,0.999920820838894,5,105,spindle assembly,BP,KIFC1;ASPM;TPX2;BIRC5;MYBL2
17373,GO:0090307,0.000785569465933048,0.999941653148743,4,62,mitotic spindle assembly,BP,KIFC1;TPX2;BIRC5;MYBL2
11641,GO:0044430,0.000787183155557024,0.999705062605242,20,1378,cytoskeletal part,CC,KIFC1;ASPM;DCX;TPX2;BIRC5;SEPT4;CENPF;HSPA2;GFAP;TOP2A;ESPL1;NUSAP1;DTL;AK5;BUB1B;KIF6;MOBP;CDK1;DNAH17;MYBPC1
3582,GO:0007051,0.000839993913498607,0.999880587036255,6,162,spindle organization,BP,KIFC1;ASPM;TPX2;BIRC5;MYBL2;ESPL1
13482,GO:0050793,0.000918878216659153,0.999605765870407,27,2200,regulation of developmental process,BP,ASPM;FGFR3;CPNE6;MAG;FOXM1;FGF1;CENPF;PACSIN1;MYRF;GFAP;APLNR;PDGFRA;ERMN;ENPP2;SFRP2;DAAM2;CRB2;NKX6-2;S100A1;KLK6;CDK1;SOX11;S1PR5;CNTN2;MBP;LPAR1;ZNF536
3614,GO:0007135,0.000999213103804275,0.99998808124252,2,8,meiosis II,BP,BUB1B;BUB1
15508,GO:0061983,0.000999213103804275,0.99998808124252,2,8,meiosis II cell cycle process,BP,BUB1B;BUB1
11569,GO:0044304,0.00101956476908072,0.999918761672697,4,62,main axon,CC,MAG;ERMN;CNTN2;MBP
3554,GO:0007010,0.00102500435942032,0.999626688493095,18,1179,cytoskeleton organization,BP,USH1C;KIFC1;ASPM;TPX2;BIRC5;MYBL2;SEPT4;PACSIN1;GFAP;PDGFRA;ESPL1;ERMN;NUSAP1;DAAM2;CDK1;CNTN2;MYBPC1;LPAR1
19830,GO:1903672,0.00106662909769566,0.999952782220812,3,31,positive regulation of sprouting angiogenesis,BP,FGF1;APLNR;S100A1
13185,GO:0048708,0.001088029030542,0.99991150221179,4,67,astrocyte differentiation,BP,MAG;PLP1;GFAP;CNTN2
11877,GO:0045132,0.00108992785418586,0.999911163999707,4,70,meiotic chromosome segregation,BP,TOP2A;ESPL1;BUB1B;BUB1
3602,GO:0007094,0.00111206874488004,0.999950050805866,3,31,mitotic spindle assembly checkpoint,BP,CENPF;BUB1B;BUB1
16155,GO:0071173,0.00111206874488004,0.999950050805866,3,31,spindle assembly checkpoint,BP,CENPF;BUB1B;BUB1
16156,GO:0071174,0.00111206874488004,0.999950050805866,3,31,mitotic spindle checkpoint,BP,CENPF;BUB1B;BUB1
4762,GO:0010470,0.00117472958110954,0.999946101636685,3,32,regulation of gastrulation,BP,SFRP2;CRB2;MBP
19100,GO:1901989,0.00118828186077344,0.999900757131794,4,72,positive regulation of cell cycle phase transition,BP,ESPL1;DTL;CDK1;UBE2C
7840,GO:0031399,0.00118967926174158,0.999527972776853,21,1575,regulation of protein modification process,BP,CRLF1;HHATL;FGFR3;TPX2;SNTA1;SEPT4;FOXM1;FGF1;FBXO2;HSPA2;PPP1R1B;APLNR;PDGFRA;ENPP2;SFRP2;PPP1R14A;PBK;CDK1;UBE2C;LPAR1;FXYD1
21828,GO:2001251,0.0012095542095892,0.999855084750864,5,116,negative regulation of chromosome organization,BP,CENPF;TOP2A;ESPL1;BUB1B;BUB1
12205,GO:0045841,0.00122147796645064,0.999943189467376,3,32,negative regulation of mitotic metaphase/anaphase transition,BP,CENPF;BUB1B;BUB1
19141,GO:1902100,0.00122147796645064,0.999943189467376,3,32,negative regulation of metaphase/anaphase transition of cell cycle,BP,CENPF;BUB1B;BUB1
8278,GO:0032268,0.00123621526529226,0.999457894957987,27,2288,regulation of cellular protein metabolic process,BP,CRLF1;HHATL;FGFR3;TPX2;BIRC5;SNTA1;SEPT4;FOXM1;FGF1;FBXO2;HSPA2;PPP1R1B;APLNR;PDGFRA;ENPP2;SFRP2;CRB2;CNDP1;PI16;PPP1R14A;PBK;CDK1;UBE2C;CNTN2;MBP;LPAR1;FXYD1
2814,GO:0005874,0.00123673019193982,0.999711187348223,9,379,microtubule,CC,KIFC1;ASPM;DCX;TPX2;BIRC5;NUSAP1;KIF6;CDK1;DNAH17
20797,GO:1905819,0.00131027022452552,0.999937422145358,3,33,negative regulation of chromosome separation,BP,CENPF;BUB1B;BUB1
21652,GO:2000816,0.00131027022452552,0.999937422145358,3,33,negative regulation of mitotic sister chromatid separation,BP,CENPF;BUB1B;BUB1
3588,GO:0007062,0.00134498643465916,0.999834723306921,5,123,sister chromatid cohesion,BP,BIRC5;CENPF;ESPL1;BUB1B;BUB1
2283,GO:0004865,0.00139948428632534,0.999979180697719,2,10,protein serine/threonine phosphatase inhibitor activity,MF,PPP1R1B;PPP1R14A
7934,GO:0031577,0.00142288024852869,0.999929925121451,3,34,spindle checkpoint,BP,CENPF;BUB1B;BUB1
4803,GO:0010564,0.00143393107080462,0.999573640761993,12,670,regulation of cell cycle process,BP,TPX2;FOXM1;CENPF;ESPL1;NUSAP1;DTL;MKI67;BUB1B;BUB1;CDK1;RRM2;UBE2C
4749,GO:0010454,0.00146759636347035,0.999977633854702,2,10,negative regulation of cell fate commitment,BP,SFRP2;NKX6-2
7967,GO:0031641,0.0014857270045924,0.999925716346133,3,34,regulation of myelination,BP,MAG;MYRF;NKX6-2
7003,GO:0022008,0.00148846443264131,0.99941072255891,20,1439,neurogenesis,BP,USH1C;ASPM;DCX;CPNE6;MAG;PLP1;PACSIN1;MYRF;GFAP;SFRP2;DAAM2;NKX6-2;KLK6;CDK1;EMX2;SOX11;S1PR5;CNTN2;LPAR1;ZNF536
13774,GO:0051239,0.00165109485436544,0.999243284893862,29,2551,regulation of multicellular organismal process,BP,ASPM;CPNE6;SNTA1;MAG;PTGDS;FGF1;CENPF;PACSIN1;MYRF;GFAP;SPX;APLNR;PDGFRA;ENPP2;MOG;SFRP2;DAAM2;CRB2;NKX6-2;S100A1;KLK6;CDK1;SOX11;S1PR5;CNTN2;MBP;LPAR1;ZNF536;FXYD1
5126,GO:0014014,0.00166640842416887,0.999912965386439,3,36,negative regulation of gliogenesis,BP,DAAM2;NKX6-2;SOX11
13178,GO:0048699,0.00167556141322694,0.999344852638527,19,1346,generation of neurons,BP,USH1C;ASPM;DCX;CPNE6;MAG;PLP1;PACSIN1;GFAP;SFRP2;DAAM2;NKX6-2;KLK6;CDK1;EMX2;SOX11;S1PR5;CNTN2;LPAR1;ZNF536
15879,GO:0070601,0.00169399491090419,0.999972229787216,2,10,centromeric sister chromatid cohesion,BP,BUB1B;BUB1
7817,GO:0031344,0.00173997613412848,0.999501208690726,11,570,regulation of cell projection organization,BP,USH1C;CPNE6;MAG;PACSIN1;GFAP;ERMN;ENPP2;SFRP2;KLK6;CNTN2;LPAR1
12253,GO:0045931,0.0017630524153737,0.999769380270205,5,129,positive regulation of mitotic cell cycle,BP,ESPL1;NUSAP1;DTL;CDK1;UBE2C
8816,GO:0033048,0.00180599660837246,0.999902977446373,3,36,negative regulation of mitotic sister chromatid segregation,BP,CENPF;BUB1B;BUB1
2567,GO:0005372,0.00190296443575689,0.99996632656081,2,11,water transmembrane transporter activity,MF,SLC14A1;AQP4
6874,GO:0021762,0.00193192402241125,0.99989324729048,3,39,substantia nigra development,BP,PLP1;S100A1;MBP
7577,GO:0030901,0.00194770964360354,0.999813102315593,4,82,midbrain development,BP,PLP1;SFRP2;S100A1;MBP
8691,GO:0032873,0.00209287551508734,0.999881055595659,3,39,negative regulation of stress-activated MAPK cascade,BP,FOXM1;SFRP2;PBK
15706,GO:0070303,0.00209287551508734,0.999881055595659,3,39,negative regulation of stress-activated protein kinase signaling cascade,BP,FOXM1;SFRP2;PBK
572,GO:0001673,0.00210663245105644,0.99996074060092,2,11,male germ cell nucleus,CC,HSPA2;KIF6
11430,GO:0043949,0.00212609341626198,0.999878333332389,3,40,regulation of cAMP-mediated signaling,BP,APLNR;GPR62;LPAR1
12114,GO:0045665,0.00217852949392741,0.999625484601271,6,196,negative regulation of neuron differentiation,BP,ASPM;MAG;GFAP;CNTN2;LPAR1;ZNF536
8477,GO:0032536,0.00224796734027006,0.99995669631571,2,11,regulation of cell projection size,BP,USH1C;CNTN2
277,GO:0000778,0.00225236627667182,0.999955956857199,2,12,condensed nuclear chromosome kinetochore,CC,BUB1B;BUB1
102,GO:0000212,0.0023187800571718,0.999955392680567,2,10,meiotic spindle organization,BP,ASPM;ESPL1
13049,GO:0048468,0.00243444669584004,0.998936062375926,23,1841,cell development,BP,USH1C;ASPM;CPNE6;MAG;SEPT4;PLP1;PACSIN1;MYRF;HSPA2;GFAP;HAPLN2;PDGFRA;SFRP2;DAAM2;NKX6-2;KLK6;CDK1;SOX11;S1PR5;CNTN2;MYBPC1;LPAR1;ZNF536
2803,GO:0005856,0.00245041118258109,0.998928488862596,23,1846,cytoskeleton,CC,USH1C;KIFC1;ASPM;DCX;TPX2;BIRC5;SNTA1;SEPT4;CENPF;HSPA2;GFAP;TOP2A;ESPL1;ERMN;NUSAP1;DTL;AK5;BUB1B;KIF6;MOBP;CDK1;DNAH17;MYBPC1
13999,GO:0051653,0.00246143103936604,0.99985209419821,3,38,spindle localization,BP,ASPM;ESPL1;NUSAP1
11037,GO:0043073,0.00248713018288275,0.999948842641038,2,12,germ cell nucleus,CC,HSPA2;KIF6
19101,GO:1901990,0.00293590417336345,0.999291365043718,8,376,regulation of mitotic cell cycle phase transition,BP,TPX2;CENPF;ESPL1;DTL;BUB1B;BUB1;CDK1;UBE2C
4464,GO:0009263,0.00302714399154439,0.999929674456751,2,14,deoxyribonucleotide biosynthetic process,BP,AK5;RRM2
11122,GO:0043218,0.00302901137192943,0.999930292106026,2,13,compact myelin,CC,MAG;MBP
7969,GO:0031643,0.00322238282125306,0.999923456044652,2,13,positive regulation of myelination,BP,MAG;MYRF
4782,GO:0010518,0.00322887950539339,0.999784607181184,3,45,positive regulation of phospholipase activity,BP,FGFR3;PDGFRA;LPAR1
5070,GO:0010948,0.00331363886900673,0.999275361232796,7,304,negative regulation of cell cycle process,BP,CENPF;ESPL1;DTL;BUB1B;BUB1;CDK1;RRM2
15183,GO:0061134,0.00337086855904134,0.999486045648874,5,159,peptidase regulator activity,MF,BIRC5;SFRP2;CRB2;PI16;MAL
276,GO:0000777,0.00337289333191897,0.999621724080115,4,96,condensed chromosome kinetochore,CC,BIRC5;CENPF;BUB1B;BUB1
12203,GO:0045839,0.00343487781370871,0.999765548107459,3,46,negative regulation of mitotic nuclear division,BP,CENPF;BUB1B;BUB1
4005,GO:0008284,0.00344942468273747,0.998857165200087,12,755,positive regulation of cell proliferation,BP,CRLF1;ASPM;FGFR3;BIRC5;FOXM1;FGF1;GFAP;APLNR;PDGFRA;SFRP2;CDK1;SOX11
11872,GO:0045125,0.00346673361344466,0.999912952545005,2,15,bioactive lipid receptor activity,MF,S1PR5;LPAR1
3601,GO:0007093,0.0034794825367346,0.999465666236226,5,157,mitotic cell cycle checkpoint,BP,CENPF;TOP2A;BUB1B;BUB1;CDK1
8931,GO:0033270,0.00348376039947435,0.999914864333628,2,12,paranode region of axon,CC,MAG;ERMN
12204,GO:0045840,0.00350208700301053,0.999759547395554,3,45,positive regulation of mitotic nuclear division,BP,ESPL1;NUSAP1;UBE2C
2815,GO:0005875,0.0035262933026626,0.999457842924757,5,141,microtubule associated complex,CC,KIFC1;DCX;BIRC5;KIF6;DNAH17
11684,GO:0044548,0.00359563730920271,0.999908773642539,2,14,S100 protein binding,MF,FGF1;S100A1
18223,GO:0099513,0.00360598153078775,0.99893296033674,10,539,polymeric cytoskeletal fiber,CC,KIFC1;ASPM;DCX;TPX2;BIRC5;GFAP;NUSAP1;KIF6;CDK1;DNAH17
13092,GO:0048546,0.00362825577784121,0.99974773052357,3,45,digestive tract morphogenesis,BP,PDGFRA;SFRP2;SOX11
11087,GO:0043168,0.00363229376794801,0.998251415714644,28,2524,anion binding,MF,KIFC1;FGFR3;TPX2;CPNE6;MAG;PTGDS;SEPT4;FGF1;PACSIN1;HSPA2;TOP2A;IQCA1;HAPLN2;PDGFRA;MKI67;AK5;BUB1B;ETNPPL;KIF6;PBK;BUB1;CDK1;CARNS1;UBE2C;AIFM3;DNAH17;NWD1;LPAR1
12175,GO:0045786,0.00368507150289728,0.998905764994741,10,570,negative regulation of cell cycle,BP,FOXM1;CENPF;TOP2A;ESPL1;DTL;BUB1B;BUB1;CDK1;RRM2;SOX11
13676,GO:0051094,0.00371009125649647,0.998552296453813,16,1157,positive regulation of developmental process,BP,ASPM;CPNE6;MAG;FGF1;PACSIN1;MYRF;GFAP;APLNR;ENPP2;SFRP2;CRB2;NKX6-2;S100A1;CDK1;SOX11;LPAR1
3443,GO:0006833,0.00374464336276636,0.999902184662065,2,15,water transport,BP,SLC14A1;AQP4
8812,GO:0033044,0.00376172735749953,0.999158525766192,7,295,regulation of chromosome organization,BP,CENPF;TOP2A;ESPL1;MKI67;BUB1B;BUB1;UBE2C
