,category,over_represented_pvalue,under_represented_pvalue,numDEInCat,numInCat,term,ontology,foreground_genes
10551,GO:0042063,5.39982373554636e-08,0.999999994479672,12,244,gliogenesis,BP,LRP2;SOX10;FA2H;MAG;ASPA;PLP1;MYRF;NKX6-2;BOK;CNTN2;LPAR1;GJC2
6707,GO:0019911,2.54654138575435e-07,0.999999998224227,4,10,structural constituent of myelin sheath,MF,PLP1;MOBP;MAL;MBP
4663,GO:0010001,4.00781692698579e-07,0.999999961678518,10,190,glial cell differentiation,BP,SOX10;FA2H;MAG;ASPA;PLP1;MYRF;NKX6-2;BOK;CNTN2;LPAR1
5132,GO:0014015,1.14160616786475e-06,0.999999953170835,6,54,positive regulation of gliogenesis,BP,LRP2;SOX10;MAG;ASPA;NKX6-2;GJC2
5130,GO:0014013,3.03411438905422e-06,0.999999794435665,7,98,regulation of gliogenesis,BP,LRP2;SOX10;MAG;ASPA;NKX6-2;CNTN2;GJC2
11581,GO:0044304,3.62618754260266e-06,0.999999816119922,6,62,main axon,CC,MAG;ERMN;CNTN2;CCK;MBP;GJC2
14178,GO:0051960,8.86284506306261e-06,0.999997923385228,17,768,regulation of nervous system development,BP,LRP2;SOX10;CPNE6;MAG;ASPA;RASAL1;PACSIN1;MYRF;SLC39A12;NKX6-2;SERPINI1;KLK6;S1PR5;CNTN2;LPAR1;ZNF536;GJC2
13475,GO:0050767,9.38748238115868e-06,0.999997896491043,16,689,regulation of neurogenesis,BP,LRP2;SOX10;CPNE6;MAG;ASPA;RASAL1;PACSIN1;SLC39A12;NKX6-2;SERPINI1;KLK6;S1PR5;CNTN2;LPAR1;ZNF536;GJC2
11004,GO:0043005,1.0420176614194e-05,0.999997122513991,21,1140,neuron projection,CC,CAMK2A;LRP2;CPNE6;NEFM;SLC17A7;MAG;EPHB6;FBXO2;PACSIN1;ERMN;CNTNAP4;NRGN;S100A1;LGI3;CNTN2;SV2B;CCK;MBP;LPAR1;GRM3;GJC2
14666,GO:0060284,1.15236340113267e-05,0.999997242251045,17,785,regulation of cell development,BP,LRP2;SOX10;CPNE6;MAG;ASPA;RASAL1;PACSIN1;DOCK5;SLC39A12;NKX6-2;SERPINI1;KLK6;S1PR5;CNTN2;LPAR1;ZNF536;GJC2
13063,GO:0048468,1.19455289827853e-05,0.999996085777559,28,1852,cell development,BP,CAMK2A;LRP2;SOX10;CPNE6;PPP1R16B;FA2H;NEFM;MAG;ASPA;SEPT4;RASAL1;PLP1;PACSIN1;MYRF;HSPA2;HAPLN2;DOCK5;SLC39A12;NKX6-2;SERPINI1;KLK6;S1PR5;CNTN2;CCK;MYBPC1;LPAR1;ZNF536;GJC2
7011,GO:0022008,1.36545912673483e-05,0.99999583710185,24,1446,neurogenesis,BP,CAMK2A;LRP2;SOX10;CPNE6;FA2H;NEFM;MAG;ASPA;RASAL1;PLP1;PACSIN1;MYRF;SLC39A12;NKX6-2;SERPINI1;HHIP;KLK6;BOK;S1PR5;CNTN2;CCK;LPAR1;ZNF536;GJC2
13209,GO:0048731,2.57872125355119e-05,0.999989641229959,45,4025,system development,BP,CLDN11;CAMK2A;LRP2;SOX10;CPNE6;PPP1R16B;FA2H;NEFM;SLC17A7;MAG;ASPA;SEPT4;RASAL1;FGF1;PADI2;GDA;PLP1;PACSIN1;MYRF;TOP2A;HAPLN2;RAPGEF5;ENPP2;MOG;CXCL14;SLC39A12;NKX6-2;NRGN;S100A1;SERPINI1;HHIP;GREM1;KLK6;MOBP;GJB1;MAL;BOK;S1PR5;CNTN2;CCK;MBP;LPAR1;ZNF536;RYR2;GJC2
17793,GO:0097458,3.06297269128723e-05,0.999990374727326,23,1425,neuron part,CC,CAMK2A;LRP2;CPNE6;NEFM;SLC17A7;MAG;EPHB6;FBXO2;PACSIN1;PPP1R1B;ERMN;CNTNAP4;NRGN;S100A1;SERPINI1;LGI3;CNTN2;SV2B;CCK;MBP;LPAR1;GRM3;GJC2
7362,GO:0030424,3.10220096652735e-05,0.999993532585959,13,516,axon,CC,LRP2;CPNE6;NEFM;SLC17A7;MAG;PACSIN1;ERMN;NRGN;CNTN2;CCK;MBP;GRM3;GJC2
14180,GO:0051962,4.31565094477714e-05,0.999991360028075,12,460,positive regulation of nervous system development,BP,LRP2;SOX10;CPNE6;MAG;ASPA;RASAL1;PACSIN1;MYRF;NKX6-2;SERPINI1;LPAR1;GJC2
4902,GO:0010720,4.5233842014768e-05,0.999990898375327,12,463,positive regulation of cell development,BP,LRP2;SOX10;CPNE6;MAG;ASPA;RASAL1;PACSIN1;DOCK5;NKX6-2;SERPINI1;LPAR1;GJC2
7976,GO:0031641,6.49780709803819e-05,0.999997587127193,4,34,regulation of myelination,BP,SOX10;MAG;MYRF;NKX6-2
13477,GO:0050769,6.64249542360554e-05,0.999987181004671,11,406,positive regulation of neurogenesis,BP,LRP2;SOX10;CPNE6;MAG;ASPA;RASAL1;PACSIN1;NKX6-2;SERPINI1;LPAR1;GJC2
8942,GO:0033270,6.68974923254816e-05,0.999998990674958,3,12,paranode region of axon,CC,MAG;ERMN;GJC2
7978,GO:0031643,6.98770126484469e-05,0.999998910942486,3,13,positive regulation of myelination,BP,SOX10;MAG;MYRF
6693,GO:0019888,8.24912333596047e-05,0.999994599285099,5,71,protein phosphatase regulator activity,MF,PPP2R2C;PPP1R16B;PPP1R1B;PPP1R14A;RCAN2
13269,GO:0048856,9.79126053563533e-05,0.999957337416696,50,4939,anatomical structure development,BP,CLDN11;CAMK2A;LRP2;SOX10;CPNE6;PPP1R16B;FA2H;NEFM;SLC17A7;MAG;EPHB6;ASPA;SEPT4;RASAL1;FGF1;PADI2;GDA;PLP1;PACSIN1;MYRF;HSPA2;TOP2A;HAPLN2;RAPGEF5;ERMN;ENPP2;MOG;CXCL14;DOCK5;SLC39A12;NKX6-2;NRGN;S100A1;SERPINI1;HHIP;GREM1;KLK6;MOBP;GJB1;MAL;BOK;S1PR5;CNTN2;CCK;MYBPC1;MBP;LPAR1;ZNF536;RYR2;GJC2
6882,GO:0021762,0.000101183646404296,0.999995738931733,4,39,substantia nigra development,BP,PADI2;PLP1;S100A1;MBP
13192,GO:0048699,0.000140195103335886,0.999953189913895,21,1353,generation of neurons,BP,CAMK2A;LRP2;SOX10;CPNE6;NEFM;MAG;ASPA;RASAL1;PLP1;PACSIN1;SLC39A12;NKX6-2;SERPINI1;HHIP;KLK6;S1PR5;CNTN2;CCK;LPAR1;ZNF536;GJC2
15812,GO:0070447,0.000161465093009921,0.999999608332531,2,3,positive regulation of oligodendrocyte progenitor proliferation,BP,LRP2;GJC2
16633,GO:0071944,0.000191828685338616,0.99991460814702,45,4376,cell periphery,CC,CD22;CLDN11;CAMK2A;LRP2;FOLH1;TF;CPNE6;PPP1R16B;SLC17A7;MAG;ADAP1;EPHB6;SEPT4;RASAL1;FGF1;PLP1;PACSIN1;HSPA2;ERMN;ENPP2;MOG;DOCK5;SLC39A12;CNTNAP4;SLC24A2;SLC5A11;PAQR6;HHIP;MOBP;GJB1;GPR37;MAL;S1PR5;GPR62;CNTN2;SV2B;NKAIN2;OPALIN;MBP;LPAR1;RYR2;GRM3;GJC2;TMEM235;FXYD1
6462,GO:0019208,0.000195984461050376,0.999984440197051,5,84,phosphatase regulator activity,MF,PPP2R2C;PPP1R16B;PPP1R1B;PPP1R14A;RCAN2
8941,GO:0033269,0.000232308400953944,0.999999043664419,2,4,internode region of axon,CC,ERMN;MBP
10300,GO:0036477,0.000235003548674528,0.999936244576853,14,725,somatodendritic compartment,CC,LRP2;CPNE6;FBXO2;PPP1R1B;ERMN;CNTNAP4;NRGN;SERPINI1;CNTN2;CCK;MBP;LPAR1;GRM3;GJC2
8302,GO:0032286,0.00023623493378951,0.999999019249993,2,4,central nervous system myelin maintenance,BP,FA2H;MYRF
3711,GO:0007275,0.000245345318475671,0.999888963685314,46,4533,multicellular organism development,BP,CLDN11;CAMK2A;LRP2;SOX10;CPNE6;PPP1R16B;FA2H;NEFM;SLC17A7;MAG;EPHB6;ASPA;SEPT4;RASAL1;FGF1;PADI2;GDA;PLP1;PACSIN1;MYRF;TOP2A;HAPLN2;RAPGEF5;ENPP2;MOG;CXCL14;SLC39A12;NKX6-2;NRGN;S100A1;SERPINI1;HHIP;GREM1;KLK6;MOBP;GJB1;MAL;BOK;S1PR5;CNTN2;CCK;MBP;LPAR1;ZNF536;RYR2;GJC2
19095,GO:1901896,0.000287656886418887,0.999998681085657,2,4,positive regulation of calcium-transporting ATPase activity,BP,HSPA2;RYR2
10995,GO:0042995,0.000299150512896734,0.999885217589865,25,1877,cell projection,CC,CAMK2A;LRP2;CPNE6;PPP1R16B;NEFM;SLC17A7;MAG;EPHB6;SEPT4;FBXO2;PACSIN1;ERMN;CNTNAP4;NRGN;S100A1;HHIP;LGI3;CNTN2;SV2B;CCK;DNAH17;MBP;LPAR1;GRM3;GJC2
8469,GO:0032502,0.000301727880168535,0.999860432336153,51,5296,developmental process,BP,CLDN11;CAMK2A;PPP2R2C;LRP2;SOX10;CPNE6;PPP1R16B;FA2H;NEFM;SLC17A7;MAG;EPHB6;ASPA;SEPT4;RASAL1;FGF1;PADI2;GDA;PLP1;PACSIN1;MYRF;HSPA2;TOP2A;HAPLN2;RAPGEF5;ERMN;ENPP2;MOG;CXCL14;DOCK5;SLC39A12;NKX6-2;NRGN;S100A1;SERPINI1;HHIP;GREM1;KLK6;MOBP;GJB1;MAL;BOK;S1PR5;CNTN2;CCK;MYBPC1;MBP;LPAR1;ZNF536;RYR2;GJC2
7743,GO:0031224,0.000328215262174999,0.999850659747574,43,4249,intrinsic component of membrane,CC,HHATL;CD22;CLDN11;LRP2;FOLH1;FA2H;SLC17A7;MAG;EPHB6;RASAL1;PLP1;MYRF;HSPA2;EVI2A;ENPP2;MOG;SLC39A12;CNTNAP4;SLC24A2;SLC5A11;PAQR6;TMEM144;HHIP;GJB1;GPR37;MAL;BOK;TMEM125;TMEM151A;S1PR5;GPR62;HS3ST4;CNTN2;SV2B;NKAIN2;OPALIN;LPAR1;RYR2;GRM3;GJC2;TMEM235;TMEM88B;FXYD1
7826,GO:0031344,0.000339020083267484,0.999914872051229,12,571,regulation of cell projection organization,BP,CPNE6;PPP1R16B;MAG;RASAL1;PACSIN1;ERMN;ENPP2;SLC39A12;SERPINI1;KLK6;CNTN2;LPAR1
14155,GO:0051928,0.000341324750694874,0.999969296422477,5,95,positive regulation of calcium ion transport,BP,CAMK2A;HSPA2;S100A1;RYR2;GJC2
8468,GO:0032501,0.000357955451003771,0.999832516900567,55,5937,multicellular organismal process,BP,CLDN11;CAMK2A;LRP2;TF;SOX10;CPNE6;PPP1R16B;FA2H;NEFM;SLC17A7;MAG;EPHB6;PTGDS;ASPA;SEPT4;RASAL1;FGF1;PADI2;GDA;PLP1;PACSIN1;MYRF;HSPA2;TOP2A;PPP1R1B;HAPLN2;RAPGEF5;ERMN;ENPP2;MOG;CXCL14;DOCK5;SLC39A12;NKX6-2;NRGN;SLC24A2;S100A1;SERPINI1;HHIP;GREM1;KLK6;MOBP;GJB1;MAL;BOK;S1PR5;CNTN2;CCK;MYBPC1;MBP;LPAR1;ZNF536;RYR2;GJC2;FXYD1
13690,GO:0051094,0.000377886924681441,0.999874197835689,18,1161,positive regulation of developmental process,BP,LRP2;SOX10;CPNE6;PPP1R16B;MAG;ASPA;RASAL1;FGF1;PACSIN1;MYRF;ENPP2;DOCK5;NKX6-2;S100A1;SERPINI1;GREM1;LPAR1;GJC2
5663,GO:0016021,0.000385260847297055,0.99982385377936,42,4139,integral component of membrane,CC,HHATL;CD22;CLDN11;LRP2;FOLH1;FA2H;SLC17A7;MAG;EPHB6;PLP1;MYRF;HSPA2;EVI2A;ENPP2;MOG;SLC39A12;CNTNAP4;SLC24A2;SLC5A11;PAQR6;TMEM144;HHIP;GJB1;GPR37;MAL;BOK;TMEM125;TMEM151A;S1PR5;GPR62;HS3ST4;CNTN2;SV2B;NKAIN2;OPALIN;LPAR1;RYR2;GRM3;GJC2;TMEM235;TMEM88B;FXYD1
7981,GO:0031646,0.000413943113693085,0.999987121585643,3,23,positive regulation of neurological system process,BP,SOX10;MAG;MYRF
18467,GO:0120025,0.000426152106767311,0.999835083193594,24,1807,plasma membrane bounded cell projection,CC,CAMK2A;LRP2;CPNE6;NEFM;SLC17A7;MAG;EPHB6;SEPT4;FBXO2;PACSIN1;ERMN;CNTNAP4;NRGN;S100A1;HHIP;LGI3;CNTN2;SV2B;CCK;DNAH17;MBP;LPAR1;GRM3;GJC2
11020,GO:0043025,0.000441842322736864,0.999901719334504,10,428,neuronal cell body,CC,CPNE6;PPP1R1B;ERMN;NRGN;SERPINI1;CNTN2;CCK;MBP;LPAR1;GJC2
21182,GO:2000026,0.000443701274399202,0.999830906994735,23,1712,regulation of multicellular organismal development,BP,LRP2;SOX10;CPNE6;PPP1R16B;MAG;ASPA;RASAL1;FGF1;PACSIN1;MYRF;ENPP2;SLC39A12;NKX6-2;S100A1;SERPINI1;GREM1;KLK6;S1PR5;CNTN2;MBP;LPAR1;ZNF536;GJC2
13789,GO:0051240,0.000443873992494459,0.999841600412638,20,1393,positive regulation of multicellular organismal process,BP,LRP2;SOX10;CPNE6;PPP1R16B;MAG;ASPA;RASAL1;FGF1;PACSIN1;MYRF;ENPP2;DOCK5;NKX6-2;S100A1;SERPINI1;GREM1;MBP;LPAR1;RYR2;GJC2
13270,GO:0048857,0.00045682011573646,0.999970763012376,4,57,neural nucleus development,BP,PADI2;PLP1;S100A1;MBP
11402,GO:0043666,0.000475934333828167,0.999953860995767,5,101,regulation of phosphoprotein phosphatase activity,BP,PPP2R2C;PPP1R16B;PPP1R1B;PPP1R14A;RCAN2
11172,GO:0043270,0.000475948330494411,0.999926098304902,7,217,positive regulation of ion transport,BP,CAMK2A;HSPA2;S100A1;CCK;RYR2;GJC2;FXYD1
13788,GO:0051239,0.00049544056188044,0.999789238442844,30,2566,regulation of multicellular organismal process,BP,LRP2;SOX10;CPNE6;PPP1R16B;FA2H;MAG;PTGDS;ASPA;RASAL1;FGF1;PACSIN1;MYRF;ENPP2;MOG;DOCK5;SLC39A12;NKX6-2;S100A1;SERPINI1;GREM1;KLK6;S1PR5;CNTN2;CCK;MBP;LPAR1;ZNF536;RYR2;GJC2;FXYD1
20220,GO:1904427,0.000534542855125551,0.99996427100572,4,59,positive regulation of calcium ion transmembrane transport,BP,HSPA2;S100A1;RYR2;GJC2
7100,GO:0023052,0.000580566001143048,0.999721738214625,51,5462,signaling,BP,CAMK2A;LRP2;SOX10;CPNE6;PPP1R16B;SLC17A7;ADAP1;EPHB6;SEPT4;RASAL1;TPD52L1;FGF1;PEX5L;PADI2;PLP1;EVI2A;PPP1R1B;RAPGEF5;ENPP2;MOG;CXCL14;DOCK5;ST18;SLC39A12;CNTNAP4;NRGN;SLC24A2;S100A1;PAQR6;VSNL1;HHIP;GREM1;KLK6;GJB1;GPR37;MAL;RCAN2;BOK;S1PR5;GPR62;CNTN2;SV2B;CCK;SPOCK3;MBP;LPAR1;ZNF536;RYR2;GRM3;GJC2;FXYD1
12138,GO:0045685,0.000596957101919294,0.99995884616106,4,61,regulation of glial cell differentiation,BP,MAG;ASPA;NKX6-2;CNTN2
7979,GO:0031644,0.000738538347083204,0.999945992984412,4,64,regulation of neurological system process,BP,SOX10;MAG;MYRF;CCK
13279,GO:0048869,0.000807940769352104,0.999621691971753,38,3667,cellular developmental process,BP,CAMK2A;LRP2;SOX10;CPNE6;PPP1R16B;FA2H;NEFM;MAG;EPHB6;ASPA;SEPT4;RASAL1;FGF1;PLP1;PACSIN1;MYRF;HSPA2;TOP2A;HAPLN2;ERMN;ENPP2;CXCL14;DOCK5;SLC39A12;NKX6-2;SERPINI1;HHIP;GREM1;KLK6;MAL;BOK;S1PR5;CNTN2;CCK;MYBPC1;LPAR1;ZNF536;GJC2
8288,GO:0032268,0.000873433795507732,0.999627046870748,27,2295,regulation of cellular protein metabolic process,BP,HHATL;PPP2R2C;LRP2;PPP1R16B;EPHB6;SEPT4;TPD52L1;FGF1;FBXO2;HSPA2;PPP1R1B;ENPP2;ST18;CNDP1;SERPINI1;GREM1;PPP1R14A;GPR37;RCAN2;BOK;CNTN2;CCK;SPOCK3;MBP;LPAR1;GJC2;FXYD1
20062,GO:1904064,0.000942694453183065,0.999893217046369,5,117,positive regulation of cation transmembrane transport,BP,HSPA2;S100A1;RYR2;GJC2;FXYD1
9688,GO:0035304,0.000981321056128249,0.99988779139515,5,119,regulation of protein dephosphorylation,BP,PPP2R2C;PPP1R16B;PPP1R1B;PPP1R14A;RCAN2
19855,GO:1903672,0.000990297364756237,0.999957287282193,3,31,positive regulation of sprouting angiogenesis,BP,PPP1R16B;FGF1;S100A1
18791,GO:1901021,0.00106619701330938,0.99995281763688,3,31,positive regulation of calcium ion transmembrane transporter activity,BP,HSPA2;S100A1;RYR2
18472,GO:0120035,0.00108948777312207,0.999705835898799,11,562,regulation of plasma membrane bounded cell projection organization,BP,CPNE6;PPP1R16B;MAG;RASAL1;PACSIN1;ENPP2;SLC39A12;SERPINI1;KLK6;CNTN2;LPAR1
13791,GO:0051246,0.00111579659666595,0.999509005678444,28,2458,regulation of protein metabolic process,BP,HHATL;PPP2R2C;LRP2;PPP1R16B;EPHB6;SEPT4;TPD52L1;FGF1;FBXO2;NECAB1;HSPA2;PPP1R1B;ENPP2;ST18;CNDP1;SERPINI1;GREM1;PPP1R14A;GPR37;RCAN2;BOK;CNTN2;CCK;SPOCK3;MBP;LPAR1;GJC2;FXYD1
5085,GO:0010959,0.00112208216685305,0.999768207781258,8,325,regulation of metal ion transport,BP,CAMK2A;TF;HSPA2;S100A1;NKAIN2;RYR2;GJC2;FXYD1
12126,GO:0045664,0.00117334386121779,0.999680207748659,11,568,regulation of neuron differentiation,BP,CPNE6;MAG;RASAL1;PACSIN1;SLC39A12;SERPINI1;KLK6;S1PR5;CNTN2;LPAR1;ZNF536
3764,GO:0007420,0.00117380224485753,0.999659451240346,12,656,brain development,BP,LRP2;SLC17A7;SEPT4;PADI2;PLP1;NRGN;S100A1;BOK;CNTN2;MBP;LPAR1;GJC2
19093,GO:1901894,0.00118493386060513,0.999984591597958,2,8,regulation of calcium-transporting ATPase activity,BP,HSPA2;RYR2
11575,GO:0044297,0.00119601780084541,0.999696355224155,10,490,cell body,CC,CPNE6;PPP1R1B;ERMN;NRGN;SERPINI1;CNTN2;CCK;MBP;LPAR1;GJC2
3624,GO:0007154,0.0012241749870558,0.999388543320664,50,5474,cell communication,BP,CAMK2A;LRP2;SOX10;CPNE6;PPP1R16B;SLC17A7;ADAP1;EPHB6;SEPT4;RASAL1;TPD52L1;FGF1;PEX5L;PADI2;PLP1;EVI2A;PPP1R1B;RAPGEF5;ENPP2;MOG;CXCL14;DOCK5;ST18;SLC39A12;CNTNAP4;NRGN;SLC24A2;S100A1;PAQR6;VSNL1;HHIP;GREM1;KLK6;GJB1;GPR37;MAL;RCAN2;BOK;S1PR5;GPR62;CNTN2;SV2B;CCK;SPOCK3;MBP;LPAR1;ZNF536;RYR2;GRM3;GJC2
15809,GO:0070444,0.00125997825614492,0.999983096859077,2,8,oligodendrocyte progenitor proliferation,BP,LRP2;GJC2
15810,GO:0070445,0.00125997825614492,0.999983096859077,2,8,regulation of oligodendrocyte progenitor proliferation,BP,LRP2;GJC2
7191,GO:0030154,0.00128130823879607,0.999389585571871,36,3484,cell differentiation,BP,CAMK2A;LRP2;SOX10;CPNE6;PPP1R16B;FA2H;NEFM;MAG;EPHB6;ASPA;SEPT4;RASAL1;FGF1;PLP1;PACSIN1;MYRF;HSPA2;TOP2A;HAPLN2;CXCL14;DOCK5;SLC39A12;NKX6-2;SERPINI1;HHIP;GREM1;KLK6;MAL;BOK;S1PR5;CNTN2;CCK;MYBPC1;LPAR1;ZNF536;GJC2
13496,GO:0050793,0.00130258140955589,0.999434581655429,26,2208,regulation of developmental process,BP,LRP2;SOX10;CPNE6;PPP1R16B;MAG;ASPA;RASAL1;FGF1;PACSIN1;MYRF;ERMN;ENPP2;CXCL14;DOCK5;SLC39A12;NKX6-2;S100A1;SERPINI1;GREM1;KLK6;S1PR5;CNTN2;MBP;LPAR1;ZNF536;GJC2
9540,GO:0034767,0.0014231102474393,0.999822769038702,5,128,positive regulation of ion transmembrane transport,BP,HSPA2;S100A1;RYR2;GJC2;FXYD1
7105,GO:0030001,0.00145226918474627,0.999544455044723,13,781,metal ion transport,BP,CAMK2A;LRP2;TF;SLC17A7;HSPA2;SLC39A12;SLC24A2;SLC5A11;S100A1;NKAIN2;RYR2;GJC2;FXYD1
3765,GO:0007422,0.00148765624522003,0.999867842530275,4,74,peripheral nervous system development,BP,SOX10;FA2H;HAPLN2;SERPINI1
2284,GO:0004865,0.0015030166498782,0.999976818315544,2,10,protein serine/threonine phosphatase inhibitor activity,MF,PPP1R1B;PPP1R14A
12140,GO:0045687,0.00159486904192331,0.999917857547544,3,37,positive regulation of glial cell differentiation,BP,MAG;ASPA;NKX6-2
2506,GO:0005243,0.00168078433081404,0.99997256014073,2,10,gap junction channel activity,MF,GJB1;GJC2
3705,GO:0007268,0.00168916331197128,0.999517655858871,11,603,chemical synaptic transmission,BP,CAMK2A;CPNE6;SLC17A7;PLP1;CNTNAP4;NRGN;SLC24A2;CNTN2;SV2B;MBP;GRM3
18128,GO:0098916,0.00168916331197128,0.999517655858871,11,603,anterograde trans-synaptic signaling,BP,CAMK2A;CPNE6;SLC17A7;PLP1;CNTNAP4;NRGN;SLC24A2;CNTN2;SV2B;MBP;GRM3
7099,GO:0023051,0.00174340428531386,0.99916965382938,33,3168,regulation of signaling,BP,CAMK2A;LRP2;SOX10;PPP1R16B;ADAP1;EPHB6;SEPT4;RASAL1;TPD52L1;FGF1;PEX5L;PADI2;CXCL14;ST18;CNTNAP4;NRGN;SLC24A2;VSNL1;HHIP;GREM1;KLK6;GPR37;MAL;RCAN2;BOK;GPR62;CNTN2;CCK;LPAR1;ZNF536;RYR2;GRM3;FXYD1
13846,GO:0051336,0.00174585260297316,0.999370263783349,16,1111,regulation of hydrolase activity,BP,PPP2R2C;PPP1R16B;ADAP1;RASAL1;HSPA2;PPP1R1B;ST18;SERPINI1;PPP1R14A;RCAN2;BOK;CCK;SPOCK3;MBP;LPAR1;RYR2
18264,GO:0099537,0.00176110043474289,0.999494406301646,11,606,trans-synaptic signaling,BP,CAMK2A;CPNE6;SLC17A7;PLP1;CNTNAP4;NRGN;SLC24A2;CNTN2;SV2B;MBP;GRM3
18263,GO:0099536,0.00178743253774747,0.999485864185124,11,607,synaptic signaling,BP,CAMK2A;CPNE6;SLC17A7;PLP1;CNTNAP4;NRGN;SLC24A2;CNTN2;SV2B;MBP;GRM3
7730,GO:0031175,0.00185674863890253,0.999373819448409,14,886,neuron projection development,BP,CAMK2A;LRP2;CPNE6;NEFM;MAG;RASAL1;PLP1;PACSIN1;SLC39A12;SERPINI1;KLK6;CNTN2;CCK;LPAR1
7586,GO:0030901,0.00188362270620763,0.999820881795492,4,83,midbrain development,BP,PADI2;PLP1;S100A1;MBP
14696,GO:0060322,0.00189428596837966,0.999417725499739,12,695,head development,BP,LRP2;SLC17A7;SEPT4;PADI2;PLP1;NRGN;S100A1;BOK;CNTN2;MBP;LPAR1;GJC2
5097,GO:0010975,0.00200737437108739,0.999496468524208,9,428,regulation of neuron projection development,BP,CPNE6;MAG;RASAL1;PACSIN1;SLC39A12;SERPINI1;KLK6;CNTN2;LPAR1
11441,GO:0043949,0.0020237572016943,0.999886203754754,3,40,regulation of cAMP-mediated signaling,BP,PEX5L;GPR62;LPAR1
18051,GO:0098793,0.00207405671522662,0.999527212880036,8,357,presynapse,CC,CAMK2A;SLC17A7;PACSIN1;CNTNAP4;LGI3;SV2B;CCK;GRM3
2827,GO:0005886,0.00210617087977829,0.998937253097326,41,4280,plasma membrane,CC,CD22;CLDN11;CAMK2A;LRP2;FOLH1;TF;CPNE6;PPP1R16B;SLC17A7;MAG;ADAP1;EPHB6;RASAL1;PLP1;PACSIN1;HSPA2;ENPP2;MOG;DOCK5;SLC39A12;CNTNAP4;SLC24A2;SLC5A11;PAQR6;HHIP;GJB1;GPR37;MAL;S1PR5;GPR62;CNTN2;SV2B;NKAIN2;OPALIN;MBP;LPAR1;RYR2;GRM3;GJC2;TMEM235;FXYD1
4012,GO:0008289,0.00213662100324603,0.999371011365573,11,626,lipid binding,MF,CPNE6;MAG;ADAP1;PTGDS;RASAL1;PACSIN1;HSPA2;NRGN;PAQR6;MAL;LPAR1
21264,GO:2000179,0.00227296956510111,0.99986686076298,3,40,positive regulation of neural precursor cell proliferation,BP,LRP2;SOX10;GJC2
7214,GO:0030182,0.00236234202907185,0.999094573556414,17,1230,neuron differentiation,BP,CAMK2A;LRP2;CPNE6;NEFM;MAG;RASAL1;PLP1;PACSIN1;SLC39A12;NKX6-2;SERPINI1;KLK6;S1PR5;CNTN2;CCK;LPAR1;ZNF536
12072,GO:0045597,0.00257358424441333,0.999137286657313,13,834,positive regulation of cell differentiation,BP,LRP2;SOX10;CPNE6;MAG;ASPA;RASAL1;PACSIN1;DOCK5;NKX6-2;SERPINI1;GREM1;LPAR1;GJC2
